path,subject,section,topic_path,title,content_type,level,checked,quality_status,has_article,has_image,image_paths,image_type,image_quality,image_didactic_value,has_exercises,has_solutions,exercise_link_ok,solution_link_ok,placement_ok,needs_subtopics,umlauts_ok,no_mojibake,no_dev_artifacts,no_unnecessary_info,no_duplicates,frontmatter_ok,tags_ok,learning_goals_ok,common_mistakes_ok,key_takeaways_ok,navigation_topic_path_ok,reading_quality,structure_quality,language_quality,didactic_depth,examples_ok,misconceptions_ok,abgrenzung_ok,einstieg_ok,niveau_ok,aktualitaet_ok,redundancy_risk,priority,next_action,recommended_fix_type,notes
src/content/articles/informatik/algorithmen-klein-begruenden/rekursion-und-abbruch/ueberblick/grundlagen-rekursion-und-abbruch.md,informatik,Algorithmen klein begründen,informatik/algorithmen-klein-begruenden/rekursion-und-abbruch,Grundlagen: Rekursion und Abbruch,article,mittel,partial,improve,yes,yes,/schlaufuchs-platform/images/overviews/v183/informatik-rekursion-und-abbruch.svg,svg,ok,structure_or_process,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,yes,yes,yes,yes,ok,ok,ok,ok,yes,yes,yes,yes,yes,open,medium,high,review,content_review,Überblicksseite mit didaktischem SVG ergänzt/überarbeitet.
public/images/overviews/v183/informatik-rekursion-und-abbruch.svg,informatik,Algorithmen klein begründen,informatik/algorithmen-klein-begruenden/rekursion-und-abbruch,Schaubild: Rekursion und Abbruch,illustration,mittel,partial,improve,not_applicable,yes,/schlaufuchs-platform/images/overviews/v183/informatik-rekursion-und-abbruch.svg,svg,ok,structure_or_process,not_applicable,not_applicable,,,partial,no,yes,yes,yes,partial,partial,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Didaktisches SVG für Informatik-Überblicksseite.
src/content/exercises/informatik/algorithmen-klein-begruenden/rekursion-und-abbruch/rekursion-und-abbruch-ruhig-einordnen-v183.md,informatik,Algorithmen klein begründen,informatik/algorithmen-klein-begruenden/rekursion-und-abbruch,Rekursion und Abbruch ruhig-einordnen,exercise,mittel,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Aufgabe; Lösung im selben Block vorhanden.
src/content/solutions/informatik/algorithmen-klein-begruenden/rekursion-und-abbruch/rekursion-und-abbruch-ruhig-einordnen-v183-loesung.md,informatik,Algorithmen klein begründen,informatik/algorithmen-klein-begruenden/rekursion-und-abbruch,Lösung – Rekursion und Abbruch ruhig-einordnen,solution,mittel,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Lösung zur neuen Aufgabe; relatedExercise gesetzt.
src/content/exercises/informatik/algorithmen-klein-begruenden/rekursion-und-abbruch/rekursion-und-abbruch-anwenden-und-pruefen-v183.md,informatik,Algorithmen klein begründen,informatik/algorithmen-klein-begruenden/rekursion-und-abbruch,Rekursion und Abbruch anwenden-und-pruefen,exercise,mittel,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Aufgabe; Lösung im selben Block vorhanden.
src/content/solutions/informatik/algorithmen-klein-begruenden/rekursion-und-abbruch/rekursion-und-abbruch-anwenden-und-pruefen-v183-loesung.md,informatik,Algorithmen klein begründen,informatik/algorithmen-klein-begruenden/rekursion-und-abbruch,Lösung – Rekursion und Abbruch anwenden-und-pruefen,solution,mittel,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Lösung zur neuen Aufgabe; relatedExercise gesetzt.
src/content/articles/informatik/algorithmen-klein-begruenden/sortieren-und-invariante/ueberblick/grundlagen-sortieren-und-invariante.md,informatik,Algorithmen klein begründen,informatik/algorithmen-klein-begruenden/sortieren-und-invariante,Grundlagen: Sortieren und Invarianten,article,mittel,partial,improve,yes,yes,/schlaufuchs-platform/images/overviews/v183/informatik-sortieren-und-invariante.svg,svg,ok,structure_or_process,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,yes,yes,yes,yes,ok,ok,ok,ok,yes,yes,yes,yes,yes,open,medium,high,review,content_review,Überblicksseite mit didaktischem SVG ergänzt/überarbeitet.
public/images/overviews/v183/informatik-sortieren-und-invariante.svg,informatik,Algorithmen klein begründen,informatik/algorithmen-klein-begruenden/sortieren-und-invariante,Schaubild: Sortieren und Invarianten,illustration,mittel,partial,improve,not_applicable,yes,/schlaufuchs-platform/images/overviews/v183/informatik-sortieren-und-invariante.svg,svg,ok,structure_or_process,not_applicable,not_applicable,,,partial,no,yes,yes,yes,partial,partial,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Didaktisches SVG für Informatik-Überblicksseite.
src/content/exercises/informatik/algorithmen-klein-begruenden/sortieren-und-invariante/sortieren-und-invariante-ruhig-einordnen-v183.md,informatik,Algorithmen klein begründen,informatik/algorithmen-klein-begruenden/sortieren-und-invariante,Sortieren und Invarianten ruhig-einordnen,exercise,mittel,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Aufgabe; Lösung im selben Block vorhanden.
src/content/solutions/informatik/algorithmen-klein-begruenden/sortieren-und-invariante/sortieren-und-invariante-ruhig-einordnen-v183-loesung.md,informatik,Algorithmen klein begründen,informatik/algorithmen-klein-begruenden/sortieren-und-invariante,Lösung – Sortieren und Invarianten ruhig-einordnen,solution,mittel,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Lösung zur neuen Aufgabe; relatedExercise gesetzt.
src/content/exercises/informatik/algorithmen-klein-begruenden/sortieren-und-invariante/sortieren-und-invariante-anwenden-und-pruefen-v183.md,informatik,Algorithmen klein begründen,informatik/algorithmen-klein-begruenden/sortieren-und-invariante,Sortieren und Invarianten anwenden-und-pruefen,exercise,mittel,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Aufgabe; Lösung im selben Block vorhanden.
src/content/solutions/informatik/algorithmen-klein-begruenden/sortieren-und-invariante/sortieren-und-invariante-anwenden-und-pruefen-v183-loesung.md,informatik,Algorithmen klein begründen,informatik/algorithmen-klein-begruenden/sortieren-und-invariante,Lösung – Sortieren und Invarianten anwenden-und-pruefen,solution,mittel,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Lösung zur neuen Aufgabe; relatedExercise gesetzt.
src/content/articles/informatik/algorithmen-klein-begruenden/suchverfahren/ueberblick/grundlagen-suchverfahren.md,informatik,Algorithmen klein begründen,informatik/algorithmen-klein-begruenden/suchverfahren,Grundlagen: Suchverfahren vergleichen,article,mittel,partial,improve,yes,yes,/schlaufuchs-platform/images/overviews/v183/informatik-suchverfahren.svg,svg,ok,structure_or_process,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,yes,yes,yes,yes,ok,ok,ok,ok,yes,yes,yes,yes,yes,open,medium,high,review,content_review,Überblicksseite mit didaktischem SVG ergänzt/überarbeitet.
public/images/overviews/v183/informatik-suchverfahren.svg,informatik,Algorithmen klein begründen,informatik/algorithmen-klein-begruenden/suchverfahren,Schaubild: Suchverfahren vergleichen,illustration,mittel,partial,improve,not_applicable,yes,/schlaufuchs-platform/images/overviews/v183/informatik-suchverfahren.svg,svg,ok,structure_or_process,not_applicable,not_applicable,,,partial,no,yes,yes,yes,partial,partial,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Didaktisches SVG für Informatik-Überblicksseite.
src/content/exercises/informatik/algorithmen-klein-begruenden/suchverfahren/suchverfahren-ruhig-einordnen-v183.md,informatik,Algorithmen klein begründen,informatik/algorithmen-klein-begruenden/suchverfahren,Suchverfahren vergleichen ruhig-einordnen,exercise,mittel,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Aufgabe; Lösung im selben Block vorhanden.
src/content/solutions/informatik/algorithmen-klein-begruenden/suchverfahren/suchverfahren-ruhig-einordnen-v183-loesung.md,informatik,Algorithmen klein begründen,informatik/algorithmen-klein-begruenden/suchverfahren,Lösung – Suchverfahren vergleichen ruhig-einordnen,solution,mittel,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Lösung zur neuen Aufgabe; relatedExercise gesetzt.
src/content/exercises/informatik/algorithmen-klein-begruenden/suchverfahren/suchverfahren-anwenden-und-pruefen-v183.md,informatik,Algorithmen klein begründen,informatik/algorithmen-klein-begruenden/suchverfahren,Suchverfahren vergleichen anwenden-und-pruefen,exercise,mittel,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Aufgabe; Lösung im selben Block vorhanden.
src/content/solutions/informatik/algorithmen-klein-begruenden/suchverfahren/suchverfahren-anwenden-und-pruefen-v183-loesung.md,informatik,Algorithmen klein begründen,informatik/algorithmen-klein-begruenden/suchverfahren,Lösung – Suchverfahren vergleichen anwenden-und-pruefen,solution,mittel,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Lösung zur neuen Aufgabe; relatedExercise gesetzt.
src/content/articles/informatik/datenstrukturen-im-einsatz/listen-und-indizes/ueberblick/grundlagen-listen-und-indizes.md,informatik,Datenstrukturen im Einsatz,informatik/datenstrukturen-im-einsatz/listen-und-indizes,Grundlagen: Listen und Indizes,article,einfach,partial,improve,yes,yes,/schlaufuchs-platform/images/overviews/v183/informatik-listen-und-indizes.svg,svg,ok,structure_or_process,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,yes,yes,yes,yes,ok,ok,ok,ok,yes,yes,yes,yes,yes,open,medium,high,review,content_review,Überblicksseite mit didaktischem SVG ergänzt/überarbeitet.
public/images/overviews/v183/informatik-listen-und-indizes.svg,informatik,Datenstrukturen im Einsatz,informatik/datenstrukturen-im-einsatz/listen-und-indizes,Schaubild: Listen und Indizes,illustration,einfach,partial,improve,not_applicable,yes,/schlaufuchs-platform/images/overviews/v183/informatik-listen-und-indizes.svg,svg,ok,structure_or_process,not_applicable,not_applicable,,,partial,no,yes,yes,yes,partial,partial,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Didaktisches SVG für Informatik-Überblicksseite.
src/content/exercises/informatik/datenstrukturen-im-einsatz/listen-und-indizes/listen-und-indizes-ruhig-einordnen-v183.md,informatik,Datenstrukturen im Einsatz,informatik/datenstrukturen-im-einsatz/listen-und-indizes,Listen und Indizes ruhig-einordnen,exercise,einfach,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Aufgabe; Lösung im selben Block vorhanden.
src/content/solutions/informatik/datenstrukturen-im-einsatz/listen-und-indizes/listen-und-indizes-ruhig-einordnen-v183-loesung.md,informatik,Datenstrukturen im Einsatz,informatik/datenstrukturen-im-einsatz/listen-und-indizes,Lösung – Listen und Indizes ruhig-einordnen,solution,einfach,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Lösung zur neuen Aufgabe; relatedExercise gesetzt.
src/content/exercises/informatik/datenstrukturen-im-einsatz/listen-und-indizes/listen-und-indizes-anwenden-und-pruefen-v183.md,informatik,Datenstrukturen im Einsatz,informatik/datenstrukturen-im-einsatz/listen-und-indizes,Listen und Indizes anwenden-und-pruefen,exercise,einfach,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Aufgabe; Lösung im selben Block vorhanden.
src/content/solutions/informatik/datenstrukturen-im-einsatz/listen-und-indizes/listen-und-indizes-anwenden-und-pruefen-v183-loesung.md,informatik,Datenstrukturen im Einsatz,informatik/datenstrukturen-im-einsatz/listen-und-indizes,Lösung – Listen und Indizes anwenden-und-pruefen,solution,einfach,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Lösung zur neuen Aufgabe; relatedExercise gesetzt.
src/content/articles/informatik/datenstrukturen-im-einsatz/queues-stacks-und-ablauf/ueberblick/grundlagen-queues-stacks-und-ablauf.md,informatik,Datenstrukturen im Einsatz,informatik/datenstrukturen-im-einsatz/queues-stacks-und-ablauf,"Grundlagen: Queues, Stacks und Ablauf",article,mittel,partial,improve,yes,yes,/schlaufuchs-platform/images/overviews/v183/informatik-queues-stacks-und-ablauf.svg,svg,ok,structure_or_process,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,yes,yes,yes,yes,ok,ok,ok,ok,yes,yes,yes,yes,yes,open,medium,high,review,content_review,Überblicksseite mit didaktischem SVG ergänzt/überarbeitet.
public/images/overviews/v183/informatik-queues-stacks-und-ablauf.svg,informatik,Datenstrukturen im Einsatz,informatik/datenstrukturen-im-einsatz/queues-stacks-und-ablauf,"Schaubild: Queues, Stacks und Ablauf",illustration,mittel,partial,improve,not_applicable,yes,/schlaufuchs-platform/images/overviews/v183/informatik-queues-stacks-und-ablauf.svg,svg,ok,structure_or_process,not_applicable,not_applicable,,,partial,no,yes,yes,yes,partial,partial,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Didaktisches SVG für Informatik-Überblicksseite.
src/content/exercises/informatik/datenstrukturen-im-einsatz/queues-stacks-und-ablauf/queues-stacks-und-ablauf-ruhig-einordnen-v183.md,informatik,Datenstrukturen im Einsatz,informatik/datenstrukturen-im-einsatz/queues-stacks-und-ablauf,"Queues, Stacks und Ablauf ruhig-einordnen",exercise,mittel,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Aufgabe; Lösung im selben Block vorhanden.
src/content/solutions/informatik/datenstrukturen-im-einsatz/queues-stacks-und-ablauf/queues-stacks-und-ablauf-ruhig-einordnen-v183-loesung.md,informatik,Datenstrukturen im Einsatz,informatik/datenstrukturen-im-einsatz/queues-stacks-und-ablauf,"Lösung – Queues, Stacks und Ablauf ruhig-einordnen",solution,mittel,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Lösung zur neuen Aufgabe; relatedExercise gesetzt.
src/content/exercises/informatik/datenstrukturen-im-einsatz/queues-stacks-und-ablauf/queues-stacks-und-ablauf-anwenden-und-pruefen-v183.md,informatik,Datenstrukturen im Einsatz,informatik/datenstrukturen-im-einsatz/queues-stacks-und-ablauf,"Queues, Stacks und Ablauf anwenden-und-pruefen",exercise,mittel,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Aufgabe; Lösung im selben Block vorhanden.
src/content/solutions/informatik/datenstrukturen-im-einsatz/queues-stacks-und-ablauf/queues-stacks-und-ablauf-anwenden-und-pruefen-v183-loesung.md,informatik,Datenstrukturen im Einsatz,informatik/datenstrukturen-im-einsatz/queues-stacks-und-ablauf,"Lösung – Queues, Stacks und Ablauf anwenden-und-pruefen",solution,mittel,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Lösung zur neuen Aufgabe; relatedExercise gesetzt.
src/content/articles/informatik/datenstrukturen-im-einsatz/sets-maps-und-eindeutigkeit/ueberblick/grundlagen-sets-maps-und-eindeutigkeit.md,informatik,Datenstrukturen im Einsatz,informatik/datenstrukturen-im-einsatz/sets-maps-und-eindeutigkeit,"Grundlagen: Sets, Maps und Eindeutigkeit",article,mittel,partial,improve,yes,yes,/schlaufuchs-platform/images/overviews/v183/informatik-sets-maps-und-eindeutigkeit.svg,svg,ok,structure_or_process,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,yes,yes,yes,yes,ok,ok,ok,ok,yes,yes,yes,yes,yes,open,medium,high,review,content_review,Überblicksseite mit didaktischem SVG ergänzt/überarbeitet.
public/images/overviews/v183/informatik-sets-maps-und-eindeutigkeit.svg,informatik,Datenstrukturen im Einsatz,informatik/datenstrukturen-im-einsatz/sets-maps-und-eindeutigkeit,"Schaubild: Sets, Maps und Eindeutigkeit",illustration,mittel,partial,improve,not_applicable,yes,/schlaufuchs-platform/images/overviews/v183/informatik-sets-maps-und-eindeutigkeit.svg,svg,ok,structure_or_process,not_applicable,not_applicable,,,partial,no,yes,yes,yes,partial,partial,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Didaktisches SVG für Informatik-Überblicksseite.
src/content/exercises/informatik/datenstrukturen-im-einsatz/sets-maps-und-eindeutigkeit/sets-maps-und-eindeutigkeit-ruhig-einordnen-v183.md,informatik,Datenstrukturen im Einsatz,informatik/datenstrukturen-im-einsatz/sets-maps-und-eindeutigkeit,"Sets, Maps und Eindeutigkeit ruhig-einordnen",exercise,mittel,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Aufgabe; Lösung im selben Block vorhanden.
src/content/solutions/informatik/datenstrukturen-im-einsatz/sets-maps-und-eindeutigkeit/sets-maps-und-eindeutigkeit-ruhig-einordnen-v183-loesung.md,informatik,Datenstrukturen im Einsatz,informatik/datenstrukturen-im-einsatz/sets-maps-und-eindeutigkeit,"Lösung – Sets, Maps und Eindeutigkeit ruhig-einordnen",solution,mittel,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Lösung zur neuen Aufgabe; relatedExercise gesetzt.
src/content/exercises/informatik/datenstrukturen-im-einsatz/sets-maps-und-eindeutigkeit/sets-maps-und-eindeutigkeit-anwenden-und-pruefen-v183.md,informatik,Datenstrukturen im Einsatz,informatik/datenstrukturen-im-einsatz/sets-maps-und-eindeutigkeit,"Sets, Maps und Eindeutigkeit anwenden-und-pruefen",exercise,mittel,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Aufgabe; Lösung im selben Block vorhanden.
src/content/solutions/informatik/datenstrukturen-im-einsatz/sets-maps-und-eindeutigkeit/sets-maps-und-eindeutigkeit-anwenden-und-pruefen-v183-loesung.md,informatik,Datenstrukturen im Einsatz,informatik/datenstrukturen-im-einsatz/sets-maps-und-eindeutigkeit,"Lösung – Sets, Maps und Eindeutigkeit anwenden-und-pruefen",solution,mittel,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Lösung zur neuen Aufgabe; relatedExercise gesetzt.
src/content/articles/informatik/daten-und-information/codierung-und-zeichensaetze/ueberblick/grundlagen-codierung-und-zeichensaetze.md,informatik,Daten und Information,informatik/daten-und-information/codierung-und-zeichensaetze,Grundlagen: Codierung und Zeichensätze,article,einfach,partial,improve,yes,yes,/schlaufuchs-platform/images/overviews/v183/informatik-codierung-und-zeichensaetze.svg,svg,ok,structure_or_process,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,yes,yes,yes,yes,ok,ok,ok,ok,yes,yes,yes,yes,yes,open,medium,high,review,content_review,Überblicksseite mit didaktischem SVG ergänzt/überarbeitet.
public/images/overviews/v183/informatik-codierung-und-zeichensaetze.svg,informatik,Daten und Information,informatik/daten-und-information/codierung-und-zeichensaetze,Schaubild: Codierung und Zeichensätze,illustration,einfach,partial,improve,not_applicable,yes,/schlaufuchs-platform/images/overviews/v183/informatik-codierung-und-zeichensaetze.svg,svg,ok,structure_or_process,not_applicable,not_applicable,,,partial,no,yes,yes,yes,partial,partial,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Didaktisches SVG für Informatik-Überblicksseite.
src/content/exercises/informatik/daten-und-information/codierung-und-zeichensaetze/codierung-und-zeichensaetze-ruhig-einordnen-v183.md,informatik,Daten und Information,informatik/daten-und-information/codierung-und-zeichensaetze,Codierung und Zeichensätze ruhig-einordnen,exercise,einfach,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Aufgabe; Lösung im selben Block vorhanden.
src/content/solutions/informatik/daten-und-information/codierung-und-zeichensaetze/codierung-und-zeichensaetze-ruhig-einordnen-v183-loesung.md,informatik,Daten und Information,informatik/daten-und-information/codierung-und-zeichensaetze,Lösung – Codierung und Zeichensätze ruhig-einordnen,solution,einfach,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Lösung zur neuen Aufgabe; relatedExercise gesetzt.
src/content/exercises/informatik/daten-und-information/codierung-und-zeichensaetze/codierung-und-zeichensaetze-anwenden-und-pruefen-v183.md,informatik,Daten und Information,informatik/daten-und-information/codierung-und-zeichensaetze,Codierung und Zeichensätze anwenden-und-pruefen,exercise,einfach,partial,improve,yes,not_applicable,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,partial,yes,yes,not_applicable,not_applicable,not_applicable,yes,ok,ok,ok,ok,yes,not_applicable,not_applicable,yes,yes,open,medium,high,review,content_review,Neue Aufgabe; Lösung im selben Block vorhanden.
